date,region,product,units,price,revenue,marketing_spend,churn_rate
2024-09-25,APAC,Shoes,23,98.83,2273.18,213.63,0.05
2024-09-25,APAC,Headphones,23,23.43,538.91,366.07,0.135
2024-09-25,APAC,Blender,54,108.91,5881.31,196.83,0.053
2024-09-25,LATAM,Smartwatch,49,65.63,3216.11,289.95,0.105
2024-09-25,LATAM,Camera,23,119.59,2750.68,121.16,0.081
2024-09-26,North America,Book,6,46.31,277.83,380.73,0.12
2024-09-26,North America,Headphones,46,32.8,1508.6,101.14,0.042
2024-09-26,Europe,Smartwatch,51,28.32,1444.09,319.94,0.123
2024-09-26,Europe,Headphones,25,137.16,3428.9,336.91,0.096
2024-09-26,APAC,Shoes,40,37.29,1491.56,223.77,0.09
2024-09-26,APAC,Laptop,8,82.02,656.19,261.47,0.113
2024-09-26,LATAM,Headphones,55,101.94,5606.88,131.3,0.049
2024-09-26,LATAM,Book,51,20.29,1034.7,221.75,0.068
2024-09-26,LATAM,Blender,50,121.77,6088.3,293.25,0.068
2024-09-27,North America,Book,11,25.29,278.14,246.11,0.102
2024-09-27,North America,Laptop,24,106.96,2566.98,273.78,0.041
2024-09-27,Europe,Laptop,35,104.56,3659.75,161.42,0.13
2024-09-27,Europe,Book,39,38.09,1485.52,212.84,0.085
2024-09-27,APAC,Blender,27,18.52,500.06,104.67,0.047
2024-09-27,APAC,Camera,14,13.66,191.23,360.07,0.062
2024-09-27,LATAM,Laptop,8,95.92,767.33,87.76,0.131
2024-09-27,LATAM,Headphones,35,44.62,1561.63,291.22,0.077
2024-09-28,North America,Shoes,27,129.86,3506.26,385.22,0.121
2024-09-28,North America,Book,30,60.15,1804.43,209.77,0.049
2024-09-28,North America,Camera,19,25.65,487.38,83.98,0.037
2024-09-28,Europe,Shoes,14,128.89,1804.44,76.9,0.036
2024-09-28,Europe,Laptop,55,16.73,920.25,309.21,0.033
2024-09-28,Europe,Camera,21,49.9,1047.82,158.13,0.052
2024-09-28,APAC,Camera,24,61.22,1469.31,389.33,0.054
2024-09-28,APAC,Laptop,19,79.73,1514.92,308.3,0.06
2024-09-28,LATAM,Smartwatch,34,13.18,447.96,228.44,0.089
2024-09-28,LATAM,Shoes,50,31.08,1554.21,318.42,0.054
2024-09-29,North America,Smartwatch,47,116.3,5466.12,272.99,0.147
2024-09-29,North America,Camera,57,51.18,2917.27,95.0,0.081
2024-09-29,North America,Blender,5,10.22,51.09,352.39,0.093
2024-09-29,Europe,Camera,14,22.14,309.95,222.13,0.065
2024-09-29,Europe,Smartwatch,15,31.2,468.01,118.82,0.062
2024-09-29,APAC,Smartwatch,8,43.89,351.15,182.77,0.129
2024-09-29,APAC,Shoes,37,94.56,3498.6,395.36,0.089
2024-09-29,APAC,Blender,48,137.64,6606.62,124.04,0.106
2024-09-29,APAC,Camera,8,93.27,746.16,122.3,0.058
2024-09-29,LATAM,Shoes,53,91.78,4864.17,279.89,0.137
2024-09-29,LATAM,Book,36,111.95,4030.18,115.16,0.065
2024-09-29,LATAM,Smartwatch,8,119.5,956.02,307.53,0.06
2024-09-30,North America,Blender,32,139.63,4468.31,93.58,0.052
2024-09-30,North America,Camera,5,116.15,580.73,360.18,0.134
2024-09-30,Europe,Shoes,14,64.87,908.21,261.74,0.068
2024-09-30,Europe,Smartwatch,31,50.75,1573.22,51.61,0.105
2024-09-30,Europe,Blender,37,96.09,3555.22,319.73,0.093
2024-09-30,Europe,Book,33,107.43,3545.11,181.18,0.102
2024-09-30,APAC,Blender,56,61.28,3431.56,264.71,0.064
2024-09-30,APAC,Book,33,66.82,2205.21,146.87,0.061
2024-09-30,LATAM,Laptop,5,120.2,601.01,208.14,0.046
2024-09-30,LATAM,Blender,47,118.43,5566.28,84.49,0.148
2024-10-01,North America,Shoes,23,101.24,2328.5,389.02,0.107
2024-10-01,North America,Book,21,84.36,1771.66,133.63,0.037
2024-10-01,North America,Smartwatch,57,39.02,2223.92,100.0,0.099
2024-10-01,Europe,Blender,44,86.11,3789.02,361.89,0.04
2024-10-01,Europe,Smartwatch,29,132.42,3840.26,170.96,0.036
2024-10-01,Europe,Headphones,24,96.81,2323.49,182.32,0.092
2024-10-01,APAC,Blender,44,103.89,4571.02,241.29,0.05
2024-10-01,APAC,Laptop,59,11.35,669.89,311.01,0.123
2024-10-01,APAC,Book,28,145.0,4059.89,372.64,0.053
2024-10-01,LATAM,Book,49,20.51,1005.17,234.55,0.114
2024-10-01,LATAM,Laptop,7,123.63,865.44,285.64,0.068
2024-10-02,North America,Book,37,145.37,5378.72,129.3,0.107
2024-10-02,North America,Camera,29,118.06,3423.62,159.39,0.147
2024-10-02,North America,Smartwatch,10,148.61,1486.13,383.04,0.071
2024-10-02,North America,Laptop,7,82.89,580.21,111.91,0.06
2024-10-02,Europe,Smartwatch,18,88.03,1584.53,372.09,0.058
2024-10-02,Europe,Laptop,26,99.12,2577.13,391.44,0.034
2024-10-02,Europe,Headphones,29,70.43,2042.34,380.5,0.096
2024-10-02,Europe,Blender,30,24.34,730.13,77.98,0.083
2024-10-02,APAC,Headphones,52,15.36,798.74,344.77,0.057
2024-10-02,APAC,Shoes,34,122.03,4148.89,53.96,0.125
2024-10-02,APAC,Blender,5,55.96,279.79,101.29,0.062
2024-10-02,APAC,Book,22,98.43,2165.5,349.18,0.145
2024-10-02,LATAM,Book,51,112.38,5731.33,399.07,0.048
2024-10-02,LATAM,Headphones,5,133.95,669.73,273.57,0.1
2024-10-02,LATAM,Blender,26,59.63,1550.31,226.47,0.113
2024-10-02,LATAM,Laptop,10,94.12,941.18,348.53,0.068
2024-10-03,North America,Book,40,106.92,4276.69,241.39,0.062
2024-10-03,North America,Laptop,43,62.75,2698.24,182.75,0.075
2024-10-03,Europe,Book,35,60.98,2134.22,324.32,0.145
2024-10-03,Europe,Shoes,27,27.1,731.67,293.91,0.097
2024-10-03,Europe,Smartwatch,58,14.1,817.83,251.08,0.121
2024-10-03,APAC,Smartwatch,41,109.29,4480.75,115.44,0.149
2024-10-03,APAC,Headphones,5,130.18,650.88,165.36,0.048
2024-10-03,APAC,Shoes,32,61.14,1956.59,175.58,0.039
2024-10-03,LATAM,Camera,39,116.59,4547.06,232.18,0.116
2024-10-03,LATAM,Laptop,25,105.86,2646.42,95.45,0.065
2024-10-03,LATAM,Headphones,5,119.31,596.57,329.69,0.127
2024-10-03,LATAM,Blender,23,62.7,1442.05,171.7,0.082
2024-10-04,North America,Shoes,42,61.5,2583.05,162.55,0.147
2024-10-04,North America,Book,16,78.41,1254.59,156.8,0.076
2024-10-04,Europe,Blender,56,73.84,4135.2,383.06,0.058
2024-10-04,Europe,Camera,34,119.55,4064.82,396.56,0.136
2024-10-04,Europe,Book,54,65.75,3550.36,187.24,0.081
2024-10-04,APAC,Headphones,49,65.77,3222.76,254.73,0.047
2024-10-04,APAC,Blender,40,84.3,3372.02,349.36,0.06
2024-10-04,LATAM,Laptop,57,126.35,7202.04,168.25,0.142
2024-10-04,LATAM,Smartwatch,13,87.48,1137.29,398.48,0.05
2024-10-05,North America,Smartwatch,22,109.36,2405.94,244.93,0.079
2024-10-05,North America,Camera,27,96.37,2601.92,238.23,0.059
2024-10-05,North America,Book,20,71.52,1430.38,362.5,0.119
2024-10-05,Europe,Book,58,48.83,2832.12,284.08,0.112
2024-10-05,Europe,Smartwatch,54,52.38,2828.73,244.04,0.036
2024-10-05,APAC,Blender,40,137.93,5517.21,197.34,0.062
2024-10-05,APAC,Laptop,47,140.79,6617.07,125.07,0.07
2024-10-05,APAC,Book,29,52.3,1516.65,393.85,0.08
2024-10-05,APAC,Headphones,40,13.96,558.27,347.09,0.115
2024-10-05,LATAM,Book,28,136.76,3829.35,370.77,0.137
2024-10-05,LATAM,Blender,51,115.24,5877.31,154.89,0.141
2024-10-05,LATAM,Shoes,34,46.44,1578.86,229.24,0.138
2024-10-06,North America,Headphones,40,46.08,1843.23,282.69,0.142
2024-10-06,North America,Book,41,24.66,1011.24,241.37,0.07
2024-10-06,Europe,Camera,41,111.89,4587.68,285.01,0.121
2024-10-06,Europe,Book,57,55.55,3166.07,236.83,0.036
2024-10-06,Europe,Smartwatch,42,12.07,506.88,110.12,0.133
2024-10-06,APAC,Headphones,29,100.12,2903.42,130.6,0.11
2024-10-06,APAC,Smartwatch,39,128.73,5020.42,80.61,0.051
2024-10-06,APAC,Laptop,26,64.67,1681.43,132.87,0.057
2024-10-06,LATAM,Headphones,48,143.02,6864.75,82.74,0.047
2024-10-06,LATAM,Blender,21,95.67,2009.11,338.43,0.105
2024-10-06,LATAM,Laptop,44,92.48,4069.27,308.68,0.09
2024-10-07,North America,Headphones,38,31.39,1192.81,331.56,0.05
2024-10-07,North America,Book,5,74.61,373.03,131.46,0.141
2024-10-07,North America,Laptop,12,107.98,1295.8,104.38,0.144
2024-10-07,Europe,Shoes,42,115.04,4831.67,334.93,0.115
2024-10-07,Europe,Camera,57,122.82,7000.99,252.02,0.045
2024-10-07,Europe,Smartwatch,13,62.52,812.79,154.24,0.045
2024-10-07,Europe,Blender,42,117.89,4951.4,305.68,0.11
2024-10-07,APAC,Book,27,134.9,3642.35,246.05,0.077
2024-10-07,APAC,Camera,40,107.66,4306.51,87.64,0.078
2024-10-07,APAC,Headphones,18,50.29,905.15,124.0,0.078
2024-10-07,APAC,Laptop,24,128.63,3087.09,309.23,0.121
2024-10-07,LATAM,Shoes,45,125.54,5649.2,108.85,0.039
2024-10-07,LATAM,Smartwatch,47,51.6,2425.07,235.32,0.053
2024-10-07,LATAM,Laptop,43,42.16,1812.71,153.6,0.149
2024-10-08,North America,Camera,12,125.13,1501.5,304.5,0.145
2024-10-08,North America,Laptop,22,148.77,3272.87,81.79,0.131
2024-10-08,North America,Book,43,17.67,759.82,326.74,0.122
2024-10-08,Europe,Shoes,44,11.06,486.57,352.91,0.092
2024-10-08,Europe,Smartwatch,16,138.56,2217.04,91.65,0.08
2024-10-08,Europe,Camera,49,86.52,4239.66,146.5,0.143
2024-10-08,APAC,Blender,57,51.75,2949.98,239.56,0.091
2024-10-08,APAC,Headphones,45,82.01,3690.65,289.19,0.033
2024-10-08,LATAM,Shoes,51,10.41,531.12,335.2,0.13
2024-10-08,LATAM,Smartwatch,53,57.76,3061.17,233.15,0.06
2024-10-08,LATAM,Book,34,66.94,2276.02,243.43,0.142
2024-10-08,LATAM,Laptop,59,89.38,5273.22,393.45,0.071
2024-10-09,North America,Laptop,14,102.92,1440.88,296.93,0.103
2024-10-09,North America,Book,41,77.16,3163.75,54.52,0.069
2024-10-09,Europe,Camera,34,24.91,846.81,93.66,0.102
2024-10-09,Europe,Book,11,110.69,1217.64,162.97,0.136
2024-10-09,Europe,Smartwatch,31,33.14,1027.36,112.58,0.065
2024-10-09,Europe,Laptop,58,64.85,3761.15,377.91,0.071
2024-10-09,APAC,Book,10,42.51,425.14,155.6,0.099
2024-10-09,APAC,Blender,20,85.57,1711.36,375.77,0.046
2024-10-09,APAC,Camera,58,23.8,1380.26,286.33,0.144
2024-10-09,LATAM,Blender,50,51.67,2583.27,143.2,0.129
2024-10-09,LATAM,Headphones,20,47.69,953.82,344.7,0.076
2024-10-10,North America,Headphones,42,99.87,4194.52,320.51,0.051
2024-10-10,North America,Blender,36,35.51,1278.44,219.46,0.052
2024-10-10,North America,Laptop,26,42.02,1092.61,189.44,0.057
2024-10-10,Europe,Book,48,73.33,3519.87,292.22,0.056
2024-10-10,Europe,Laptop,42,145.32,6103.32,173.37,0.064
2024-10-10,APAC,Shoes,54,124.62,6729.39,107.08,0.056
2024-10-10,APAC,Smartwatch,24,69.7,1672.9,369.17,0.053
2024-10-10,APAC,Blender,24,95.81,2299.47,125.34,0.082
2024-10-10,LATAM,Camera,29,102.85,2982.76,281.89,0.041
2024-10-10,LATAM,Headphones,19,26.48,503.13,119.81,0.07
2024-10-10,LATAM,Laptop,29,16.92,490.81,125.7,0.144
2024-10-10,LATAM,Blender,25,77.62,1940.61,348.19,0.064
2024-10-11,North America,Laptop,48,100.38,4818.11,264.59,0.04
2024-10-11,North America,Blender,32,84.88,2716.22,222.83,0.034
2024-10-11,North America,Headphones,31,59.01,1829.35,297.17,0.11
2024-10-11,North America,Camera,22,136.36,2999.84,131.82,0.076
2024-10-11,Europe,Laptop,29,133.64,3875.64,84.66,0.097
2024-10-11,Europe,Smartwatch,44,48.52,2134.94,300.04,0.103
2024-10-11,Europe,Camera,29,80.97,2348.21,148.82,0.063
2024-10-11,Europe,Shoes,55,141.57,7786.35,326.86,0.051
2024-10-11,APAC,Headphones,56,29.76,1666.33,202.86,0.073
2024-10-11,APAC,Smartwatch,13,148.58,1931.49,280.49,0.14
2024-10-11,LATAM,Shoes,46,28.43,1307.74,218.65,0.139
2024-10-11,LATAM,Laptop,21,103.04,2163.92,345.16,0.14
2024-10-12,North America,Smartwatch,22,115.69,2545.16,167.62,0.149
2024-10-12,North America,Laptop,39,54.21,2114.19,93.61,0.057
2024-10-12,North America,Blender,6,121.92,731.5,195.88,0.145
2024-10-12,North America,Book,44,18.77,825.79,62.43,0.105
2024-10-12,Europe,Shoes,58,24.32,1410.32,398.37,0.145
2024-10-12,Europe,Camera,54,97.18,5247.99,57.85,0.111
2024-10-12,Europe,Blender,27,45.29,1222.76,324.19,0.1
2024-10-12,APAC,Shoes,48,43.02,2064.75,223.53,0.142
2024-10-12,APAC,Blender,53,68.7,3641.05,360.13,0.103
2024-10-12,APAC,Camera,55,28.9,1589.4,217.78,0.137
2024-10-12,APAC,Smartwatch,32,99.44,3182.06,98.14,0.033
2024-10-12,LATAM,Laptop,37,119.24,4411.94,244.85,0.052
2024-10-12,LATAM,Smartwatch,7,149.9,1049.28,258.71,0.101
2024-10-12,LATAM,Shoes,55,37.67,2071.85,344.87,0.097
2024-10-13,North America,Book,15,133.51,2002.62,133.49,0.118
2024-10-13,North America,Laptop,55,22.92,1260.53,253.54,0.082
2024-10-13,North America,Blender,7,143.38,1003.69,245.37,0.035
2024-10-13,Europe,Headphones,22,148.83,3274.37,227.84,0.112
2024-10-13,Europe,Blender,55,90.11,4956.21,334.6,0.108
2024-10-13,Europe,Book,59,68.24,4026.24,115.36,0.105
2024-10-13,Europe,Camera,34,14.86,505.19,94.13,0.122
2024-10-13,APAC,Blender,27,135.09,3647.45,352.76,0.126
2024-10-13,APAC,Laptop,5,116.56,582.79,137.14,0.046
2024-10-13,LATAM,Book,10,57.33,573.33,234.2,0.045
2024-10-13,LATAM,Laptop,51,129.21,6589.83,371.24,0.107
2024-10-13,LATAM,Headphones,12,49.9,598.86,250.71,0.14
2024-10-13,LATAM,Smartwatch,22,103.31,2272.88,328.91,0.066
2024-10-14,North America,Book,44,37.34,1643.02,119.32,0.076
2024-10-14,North America,Smartwatch,51,142.39,7261.99,280.24,0.125
2024-10-14,North America,Headphones,15,91.74,1376.05,330.14,0.081
2024-10-14,Europe,Laptop,58,115.2,6681.66,94.05,0.085
2024-10-14,Europe,Camera,17,119.3,2028.1,352.39,0.137
2024-10-14,Europe,Book,26,84.21,2189.36,201.97,0.101
2024-10-14,APAC,Shoes,22,85.5,1880.92,246.1,0.143
2024-10-14,APAC,Smartwatch,27,22.01,594.27,127.1,0.038
2024-10-14,LATAM,Shoes,49,126.37,6191.94,321.63,0.119
2024-10-14,LATAM,Laptop,31,117.21,3633.59,172.11,0.061
2024-10-15,North America,Shoes,22,113.21,2490.72,276.29,0.087
2024-10-15,North America,Book,42,130.81,5494.14,143.3,0.037
2024-10-15,North America,Smartwatch,44,125.36,5515.95,180.2,0.109
2024-10-15,North America,Blender,28,143.88,4028.78,221.14,0.125
2024-10-15,Europe,Shoes,59,23.49,1385.77,361.21,0.08
2024-10-15,Europe,Camera,24,38.76,930.26,182.72,0.136
2024-10-15,Europe,Laptop,13,16.73,217.45,368.48,0.093
2024-10-15,APAC,Laptop,45,16.71,751.77,332.64,0.13
2024-10-15,APAC,Shoes,9,60.97,548.7,315.45,0.11
2024-10-15,APAC,Smartwatch,14,93.65,1311.12,159.05,0.107
2024-10-15,APAC,Headphones,7,93.69,655.82,60.41,0.102
2024-10-15,LATAM,Blender,8,30.25,242.0,257.86,0.084
2024-10-15,LATAM,Shoes,50,66.96,3348.08,118.28,0.11
2024-10-15,LATAM,Laptop,30,40.67,1220.02,318.58,0.068
2024-10-16,North America,Camera,26,93.6,2433.49,383.16,0.078
2024-10-16,North America,Blender,46,18.47,849.85,290.87,0.048
2024-10-16,North America,Shoes,48,51.44,2469.21,262.22,0.058
2024-10-16,Europe,Blender,40,117.58,4703.02,347.99,0.136
2024-10-16,Europe,Headphones,36,144.19,5190.87,392.11,0.077
2024-10-16,APAC,Smartwatch,35,84.58,2960.25,77.32,0.037
2024-10-16,APAC,Blender,26,99.35,2583.19,127.29,0.06
2024-10-16,APAC,Headphones,52,147.09,7648.45,342.29,0.102
2024-10-16,LATAM,Book,22,106.78,2349.22,176.52,0.108
2024-10-16,LATAM,Camera,16,70.73,1131.61,280.95,0.125
2024-10-17,North America,Smartwatch,36,133.4,4802.57,341.42,0.103
2024-10-17,North America,Shoes,48,49.34,2368.33,250.38,0.104
2024-10-17,Europe,Headphones,47,65.45,3076.16,369.9,0.078
2024-10-17,Europe,Book,10,30.25,302.47,115.46,0.092
2024-10-17,Europe,Shoes,7,146.65,1026.58,282.72,0.098
2024-10-17,Europe,Laptop,27,55.99,1511.63,203.6,0.115
2024-10-17,APAC,Smartwatch,34,39.53,1343.96,106.0,0.075
2024-10-17,APAC,Book,26,67.13,1745.4,265.29,0.113
2024-10-17,APAC,Blender,44,85.32,3753.88,84.76,0.053
2024-10-17,APAC,Laptop,53,50.75,2689.99,68.7,0.146
2024-10-17,LATAM,Smartwatch,25,109.78,2744.54,166.45,0.079
2024-10-17,LATAM,Blender,13,137.37,1785.84,167.04,0.08
2024-10-18,North America,Laptop,12,81.7,980.35,124.88,0.056
2024-10-18,North America,Book,59,120.24,7094.42,180.56,0.038
2024-10-18,North America,Camera,55,37.81,2079.46,115.71,0.106
2024-10-18,North America,Smartwatch,59,111.73,6592.19,165.03,0.056
2024-10-18,Europe,Smartwatch,32,95.17,3045.41,233.3,0.107
2024-10-18,Europe,Camera,45,131.59,5921.52,398.64,0.079
2024-10-18,APAC,Camera,40,96.12,3844.97,268.01,0.096
2024-10-18,APAC,Headphones,15,13.21,198.22,327.35,0.046
2024-10-18,LATAM,Smartwatch,54,25.94,1400.5,288.92,0.079
2024-10-18,LATAM,Blender,34,65.73,2234.94,396.73,0.098
2024-10-18,LATAM,Camera,16,60.29,964.69,270.82,0.113
2024-10-19,North America,Camera,24,106.26,2550.36,271.98,0.127
2024-10-19,North America,Shoes,56,29.23,1636.93,206.33,0.136
2024-10-19,Europe,Shoes,14,95.68,1339.56,90.97,0.144
2024-10-19,Europe,Laptop,50,116.89,5844.6,296.65,0.118
2024-10-19,Europe,Camera,7,108.93,762.49,285.59,0.058
2024-10-19,APAC,Blender,24,89.27,2142.47,232.92,0.1
2024-10-19,APAC,Headphones,18,55.67,1002.08,187.34,0.118
2024-10-19,APAC,Smartwatch,34,141.0,4793.85,269.31,0.033
2024-10-19,LATAM,Headphones,44,113.97,5014.57,360.68,0.107
2024-10-19,LATAM,Camera,10,144.44,1444.37,395.82,0.106
2024-10-19,LATAM,Book,29,78.32,2271.17,111.0,0.095
2024-10-20,North America,Blender,46,112.75,5186.72,384.59,0.147
2024-10-20,North America,Shoes,5,30.12,150.59,65.07,0.15
2024-10-20,North America,Book,59,46.11,2720.26,208.29,0.06
2024-10-20,North America,Headphones,46,12.91,594.0,287.4,0.095
2024-10-20,Europe,Blender,9,130.52,1174.65,246.17,0.08
2024-10-20,Europe,Camera,44,101.57,4469.28,74.37,0.064
2024-10-20,Europe,Smartwatch,52,149.46,7771.82,234.74,0.12
2024-10-20,Europe,Book,36,26.48,953.17,299.85,0.115
2024-10-20,APAC,Blender,41,135.31,5547.66,364.87,0.085
2024-10-20,APAC,Headphones,51,120.02,6120.95,101.88,0.111
2024-10-20,LATAM,Shoes,25,95.41,2385.23,297.91,0.048
2024-10-20,LATAM,Blender,46,89.29,4107.36,371.04,0.112
2024-10-20,LATAM,Laptop,49,79.53,3896.81,135.38,0.092
2024-10-20,LATAM,Book,13,148.77,1933.95,287.23,0.14
2024-10-21,North America,Camera,34,100.29,3409.91,339.83,0.123
2024-10-21,North America,Headphones,52,142.99,7435.71,236.12,0.044
2024-10-21,North America,Book,14,108.97,1525.51,82.53,0.057
2024-10-21,North America,Shoes,12,55.43,665.21,272.66,0.098
2024-10-21,Europe,Shoes,22,126.32,2778.99,210.63,0.148
2024-10-21,Europe,Headphones,56,42.97,2406.39,350.28,0.035
2024-10-21,Europe,Camera,19,129.78,2465.89,304.46,0.146
2024-10-21,APAC,Smartwatch,29,15.47,448.77,309.94,0.12
2024-10-21,APAC,Book,32,72.6,2323.31,337.72,0.09
2024-10-21,LATAM,Smartwatch,12,88.13,1057.58,308.12,0.058
2024-10-21,LATAM,Shoes,52,87.0,4524.08,118.19,0.089
2024-10-21,LATAM,Book,19,101.26,1924.0,291.24,0.106
2024-10-21,LATAM,Blender,43,130.7,5620.0,111.6,0.123
2024-10-22,North America,Blender,7,147.97,1035.76,136.61,0.116
2024-10-22,North America,Laptop,54,123.34,6660.22,208.19,0.119
2024-10-22,North America,Headphones,57,87.43,4983.26,207.85,0.129
2024-10-22,Europe,Smartwatch,52,91.64,4765.16,138.84,0.083
2024-10-22,Europe,Book,41,138.58,5681.61,243.63,0.067
2024-10-22,Europe,Laptop,45,79.61,3582.51,305.99,0.099
2024-10-22,Europe,Blender,51,17.12,873.13,236.94,0.038
2024-10-22,APAC,Shoes,45,12.72,572.45,372.62,0.089
2024-10-22,APAC,Headphones,47,62.52,2938.27,294.23,0.08
2024-10-22,APAC,Book,51,70.89,3615.51,308.97,0.103
2024-10-22,APAC,Laptop,41,21.42,878.39,57.54,0.11
2024-10-22,LATAM,Smartwatch,50,65.57,3278.41,362.93,0.059
2024-10-22,LATAM,Laptop,35,142.89,5001.24,154.51,0.051
2024-10-22,LATAM,Blender,57,120.02,6841.24,259.47,0.136
2024-10-23,North America,Smartwatch,34,63.24,2150.26,175.12,0.147
2024-10-23,North America,Headphones,34,68.2,2318.68,256.58,0.081
2024-10-23,North America,Blender,49,72.92,3573.11,229.33,0.132
2024-10-23,Europe,Camera,48,59.85,2873.02,294.58,0.056
2024-10-23,Europe,Blender,55,44.49,2446.7,317.64,0.096
2024-10-23,Europe,Laptop,43,69.03,2968.12,112.67,0.102
2024-10-23,Europe,Headphones,37,49.39,1827.36,214.57,0.032
2024-10-23,APAC,Smartwatch,28,135.94,3806.44,54.64,0.096
2024-10-23,APAC,Shoes,50,72.03,3601.68,311.7,0.048
2024-10-23,APAC,Laptop,13,34.92,453.95,117.55,0.035
2024-10-23,APAC,Headphones,51,43.09,2197.57,104.2,0.037
2024-10-23,LATAM,Book,52,106.9,5558.97,124.94,0.123
2024-10-23,LATAM,Camera,17,128.74,2188.6,385.43,0.067
2024-10-23,LATAM,Blender,16,112.35,1797.58,108.09,0.045
2024-10-24,North America,Book,20,112.76,2255.15,98.07,0.114
2024-10-24,North America,Smartwatch,39,112.98,4406.24,71.18,0.059
2024-10-24,North America,Headphones,37,106.98,3958.32,261.09,0.075
2024-10-24,North America,Blender,26,65.09,1692.26,232.41,0.044
2024-10-24,Europe,Book,48,67.32,3231.13,67.94,0.069
2024-10-24,Europe,Shoes,32,128.03,4096.86,145.12,0.086
2024-10-24,Europe,Blender,41,81.22,3330.08,122.11,0.034
2024-10-24,APAC,Book,11,59.31,652.46,211.96,0.133
2024-10-24,APAC,Laptop,9,99.53,895.74,71.54,0.032
2024-10-24,APAC,Shoes,54,57.79,3120.64,138.8,0.102
2024-10-24,APAC,Camera,15,118.1,1771.49,337.2,0.108
2024-10-24,LATAM,Camera,49,14.02,687.15,265.71,0.124
2024-10-24,LATAM,Shoes,57,76.42,4355.66,135.55,0.038
2024-10-24,LATAM,Laptop,31,125.48,3889.98,391.16,0.082
2024-10-25,North America,Blender,9,26.5,238.52,384.65,0.084
2024-10-25,North America,Shoes,39,96.12,3748.79,127.19,0.032
2024-10-25,Europe,Book,7,25.45,178.14,101.66,0.117
2024-10-25,Europe,Blender,36,112.03,4032.98,215.76,0.085
2024-10-25,APAC,Shoes,5,30.91,154.57,319.25,0.123
2024-10-25,APAC,Blender,47,149.95,7047.51,101.5,0.109
2024-10-25,LATAM,Book,37,74.52,2757.26,321.93,0.069
2024-10-25,LATAM,Camera,19,106.44,2022.3,346.11,0.054
2024-10-25,LATAM,Laptop,8,137.58,1100.67,305.0,0.032
2024-10-25,LATAM,Blender,46,140.93,6482.96,240.07,0.099
2024-10-26,North America,Blender,50,100.44,5021.82,53.81,0.136
2024-10-26,North America,Camera,14,132.4,1853.6,118.95,0.144
2024-10-26,Europe,Smartwatch,24,120.5,2891.96,153.7,0.143
2024-10-26,Europe,Shoes,9,32.03,288.3,120.63,0.071
2024-10-26,APAC,Smartwatch,29,72.93,2115.03,224.47,0.132
2024-10-26,APAC,Headphones,15,130.49,1957.41,209.24,0.102
2024-10-26,APAC,Laptop,20,58.82,1176.38,258.59,0.07
2024-10-26,APAC,Blender,9,108.61,977.51,350.71,0.094
2024-10-26,LATAM,Headphones,9,93.13,838.14,233.66,0.072
2024-10-26,LATAM,Smartwatch,29,47.77,1385.42,254.81,0.041
2024-10-26,LATAM,Shoes,55,13.97,768.43,356.84,0.04
2024-10-26,LATAM,Laptop,47,76.89,3613.99,292.67,0.033
2024-10-27,North America,Laptop,12,61.3,735.62,254.25,0.042
2024-10-27,North America,Camera,39,15.18,592.2,76.67,0.126
2024-10-27,North America,Book,11,132.76,1460.34,394.47,0.141
2024-10-27,North America,Shoes,48,47.72,2290.56,151.4,0.136
2024-10-27,Europe,Smartwatch,33,100.23,3307.52,200.37,0.096
2024-10-27,Europe,Headphones,23,43.4,998.11,98.04,0.083
2024-10-27,APAC,Shoes,12,118.05,1416.57,277.72,0.105
2024-10-27,APAC,Blender,28,94.77,2653.45,82.48,0.068
2024-10-27,APAC,Smartwatch,20,37.72,754.39,336.92,0.057
2024-10-27,APAC,Headphones,47,112.69,5296.25,133.87,0.109
2024-10-27,LATAM,Blender,11,106.66,1173.25,359.63,0.094
2024-10-27,LATAM,Camera,14,40.47,566.61,371.69,0.053
2024-10-27,LATAM,Book,12,41.05,492.58,125.24,0.031
2024-10-28,North America,Camera,9,143.71,1293.38,222.6,0.142
2024-10-28,North America,Shoes,38,32.45,1233.0,270.02,0.117
2024-10-28,North America,Headphones,30,146.0,4379.93,122.26,0.041
2024-10-28,Europe,Book,55,98.01,5390.75,193.38,0.118
2024-10-28,Europe,Shoes,52,62.53,3251.6,164.36,0.108
2024-10-28,Europe,Laptop,58,70.65,4097.96,226.62,0.094
2024-10-28,Europe,Camera,7,33.36,233.51,230.74,0.062
2024-10-28,APAC,Shoes,13,120.18,1562.33,325.64,0.03
2024-10-28,APAC,Smartwatch,50,112.04,5602.23,177.09,0.101
2024-10-28,LATAM,Book,6,149.24,895.44,131.47,0.036
2024-10-28,LATAM,Smartwatch,50,34.49,1724.36,310.6,0.119
2024-10-28,LATAM,Laptop,53,76.57,4058.21,300.23,0.099
2024-10-28,LATAM,Camera,54,69.01,3726.55,78.64,0.14
2024-10-29,North America,Shoes,36,104.58,3764.95,360.59,0.061
2024-10-29,North America,Laptop,16,54.88,878.07,325.83,0.055
2024-10-29,North America,Smartwatch,58,43.11,2500.51,126.26,0.13
2024-10-29,North America,Blender,39,95.3,3716.77,281.95,0.087
2024-10-29,Europe,Headphones,14,46.29,648.0,232.36,0.115
2024-10-29,Europe,Laptop,34,57.03,1938.92,57.18,0.074
2024-10-29,Europe,Camera,36,123.73,4454.42,125.64,0.043
